id;Match_Modified
25688;"{""id"":""25688"",""match_api_id"":""1775100"",""home_team_api_id"":""9824"",""away_team_api_id"":""10191""}"
25689;"{""id"":""25689"",""match_api_id"":""1930090"",""home_team_api_id"":""10179"",""away_team_api_id"":""10190""}"
25690;"{""id"":""25690"",""match_api_id"":""1775101"",""home_team_api_id"":""9931"",""away_team_api_id"":""9824""}"
25691;"{""id"":""25691"",""match_api_id"":""1775102"",""home_team_api_id"":""10243"",""away_team_api_id"":""9930""}"
25692;"{""id"":""25692"",""match_api_id"":""1775103"",""home_team_api_id"":""10191"",""away_team_api_id"":""10192""}"
25693;"{""id"":""25693"",""match_api_id"":""1775104"",""home_team_api_id"":""10179"",""away_team_api_id"":""10199""}"
25694;"{""id"":""25694"",""match_api_id"":""1775105"",""home_team_api_id"":""10190"",""away_team_api_id"":""9956""}"
25695;"{""id"":""25695"",""match_api_id"":""1775106"",""home_team_api_id"":""9931"",""away_team_api_id"":""10191""}"
25696;"{""id"":""25696"",""match_api_id"":""1775107"",""home_team_api_id"":""9956"",""away_team_api_id"":""10199""}"
25697;"{""id"":""25697"",""match_api_id"":""1775108"",""home_team_api_id"":""10192"",""away_team_api_id"":""10179""}"
25698;"{""id"":""25698"",""match_api_id"":""1775109"",""home_team_api_id"":""9930"",""away_team_api_id"":""10190""}"
25699;"{""id"":""25699"",""match_api_id"":""1775110"",""home_team_api_id"":""9824"",""away_team_api_id"":""10243""}"
25700;"{""id"":""25700"",""match_api_id"":""1775111"",""home_team_api_id"":""10243"",""away_team_api_id"":""10179""}"
25701;"{""id"":""25701"",""match_api_id"":""1775112"",""home_team_api_id"":""10191"",""away_team_api_id"":""9956""}"
25702;"{""id"":""25702"",""match_api_id"":""1775113"",""home_team_api_id"":""10199"",""away_team_api_id"":""9824""}"
25703;"{""id"":""25703"",""match_api_id"":""1775114"",""home_team_api_id"":""10190"",""away_team_api_id"":""9931""}"
25704;"{""id"":""25704"",""match_api_id"":""1775115"",""home_team_api_id"":""9930"",""away_team_api_id"":""10192""}"
25705;"{""id"":""25705"",""match_api_id"":""1775116"",""home_team_api_id"":""9956"",""away_team_api_id"":""9930""}"
25706;"{""id"":""25706"",""match_api_id"":""1775117"",""home_team_api_id"":""10192"",""away_team_api_id"":""10243""}"
25707;"{""id"":""25707"",""match_api_id"":""1775118"",""home_team_api_id"":""10179"",""away_team_api_id"":""10191""}"
25708;"{""id"":""25708"",""match_api_id"":""1775119"",""home_team_api_id"":""10199"",""away_team_api_id"":""9931""}"
25709;"{""id"":""25709"",""match_api_id"":""1775120"",""home_team_api_id"":""9824"",""away_team_api_id"":""10190""}"
25710;"{""id"":""25710"",""match_api_id"":""1775121"",""home_team_api_id"":""9931"",""away_team_api_id"":""9930""}"
25711;"{""id"":""25711"",""match_api_id"":""1775122"",""home_team_api_id"":""10243"",""away_team_api_id"":""10199""}"
25712;"{""id"":""25712"",""match_api_id"":""1775123"",""home_team_api_id"":""10191"",""away_team_api_id"":""10190""}"
25713;"{""id"":""25713"",""match_api_id"":""1775124"",""home_team_api_id"":""10179"",""away_team_api_id"":""9956""}"
25714;"{""id"":""25714"",""match_api_id"":""1775125"",""home_team_api_id"":""9824"",""away_team_api_id"":""10192""}"
25715;"{""id"":""25715"",""match_api_id"":""1775126"",""home_team_api_id"":""9931"",""away_team_api_id"":""10243""}"
25716;"{""id"":""25716"",""match_api_id"":""1775127"",""home_team_api_id"":""9956"",""away_team_api_id"":""9824""}"
25717;"{""id"":""25717"",""match_api_id"":""1775128"",""home_team_api_id"":""10191"",""away_team_api_id"":""10199""}"
25718;"{""id"":""25718"",""match_api_id"":""1775129"",""home_team_api_id"":""10190"",""away_team_api_id"":""10192""}"
25719;"{""id"":""25719"",""match_api_id"":""1775130"",""home_team_api_id"":""9930"",""away_team_api_id"":""10179""}"
25720;"{""id"":""25720"",""match_api_id"":""1775131"",""home_team_api_id"":""10243"",""away_team_api_id"":""10190""}"
25721;"{""id"":""25721"",""match_api_id"":""1775132"",""home_team_api_id"":""10192"",""away_team_api_id"":""10191""}"
25722;"{""id"":""25722"",""match_api_id"":""1775133"",""home_team_api_id"":""10179"",""away_team_api_id"":""9931""}"
25723;"{""id"":""25723"",""match_api_id"":""1775134"",""home_team_api_id"":""10199"",""away_team_api_id"":""9956""}"
25724;"{""id"":""25724"",""match_api_id"":""1775135"",""home_team_api_id"":""9824"",""away_team_api_id"":""9930""}"
25725;"{""id"":""25725"",""match_api_id"":""1775136"",""home_team_api_id"":""9931"",""away_team_api_id"":""10199""}"
25726;"{""id"":""25726"",""match_api_id"":""1775137"",""home_team_api_id"":""9956"",""away_team_api_id"":""10192""}"
25727;"{""id"":""25727"",""match_api_id"":""1775138"",""home_team_api_id"":""10191"",""away_team_api_id"":""10179""}"
25728;"{""id"":""25728"",""match_api_id"":""1775139"",""home_team_api_id"":""10190"",""away_team_api_id"":""9824""}"
25729;"{""id"":""25729"",""match_api_id"":""1775140"",""home_team_api_id"":""9930"",""away_team_api_id"":""10243""}"
25730;"{""id"":""25730"",""match_api_id"":""1717226"",""home_team_api_id"":""10191"",""away_team_api_id"":""9931""}"
25731;"{""id"":""25731"",""match_api_id"":""1717227"",""home_team_api_id"":""9956"",""away_team_api_id"":""10179""}"
25732;"{""id"":""25732"",""match_api_id"":""1717228"",""home_team_api_id"":""9930"",""away_team_api_id"":""9824""}"
25733;"{""id"":""25733"",""match_api_id"":""1717229"",""home_team_api_id"":""10243"",""away_team_api_id"":""10192""}"
25734;"{""id"":""25734"",""match_api_id"":""1717230"",""home_team_api_id"":""10190"",""away_team_api_id"":""10199""}"
25735;"{""id"":""25735"",""match_api_id"":""1775141"",""home_team_api_id"":""9956"",""away_team_api_id"":""10191""}"
25736;"{""id"":""25736"",""match_api_id"":""1775142"",""home_team_api_id"":""10192"",""away_team_api_id"":""9930""}"
25737;"{""id"":""25737"",""match_api_id"":""1775143"",""home_team_api_id"":""10179"",""away_team_api_id"":""10243""}"
25738;"{""id"":""25738"",""match_api_id"":""1775144"",""home_team_api_id"":""10199"",""away_team_api_id"":""10190""}"
25739;"{""id"":""25739"",""match_api_id"":""1775145"",""home_team_api_id"":""9824"",""away_team_api_id"":""9931""}"
25740;"{""id"":""25740"",""match_api_id"":""1775146"",""home_team_api_id"":""9931"",""away_team_api_id"":""9956""}"
25741;"{""id"":""25741"",""match_api_id"":""1775147"",""home_team_api_id"":""10243"",""away_team_api_id"":""10192""}"
25742;"{""id"":""25742"",""match_api_id"":""1775148"",""home_team_api_id"":""10191"",""away_team_api_id"":""9824""}"
25743;"{""id"":""25743"",""match_api_id"":""1775149"",""home_team_api_id"":""10190"",""away_team_api_id"":""10179""}"
25744;"{""id"":""25744"",""match_api_id"":""1775150"",""home_team_api_id"":""9930"",""away_team_api_id"":""10199""}"
25745;"{""id"":""25745"",""match_api_id"":""1775151"",""home_team_api_id"":""10243"",""away_team_api_id"":""9931""}"
25746;"{""id"":""25746"",""match_api_id"":""1775152"",""home_team_api_id"":""10192"",""away_team_api_id"":""10190""}"
25747;"{""id"":""25747"",""match_api_id"":""1775153"",""home_team_api_id"":""10179"",""away_team_api_id"":""9824""}"
25748;"{""id"":""25748"",""match_api_id"":""1775154"",""home_team_api_id"":""10199"",""away_team_api_id"":""10191""}"
25749;"{""id"":""25749"",""match_api_id"":""1775155"",""home_team_api_id"":""9930"",""away_team_api_id"":""9956""}"
25750;"{""id"":""25750"",""match_api_id"":""1775156"",""home_team_api_id"":""9931"",""away_team_api_id"":""10192""}"
25751;"{""id"":""25751"",""match_api_id"":""1775157"",""home_team_api_id"":""9956"",""away_team_api_id"":""10190""}"
25752;"{""id"":""25752"",""match_api_id"":""1775158"",""home_team_api_id"":""10191"",""away_team_api_id"":""10243""}"
25753;"{""id"":""25753"",""match_api_id"":""1775159"",""home_team_api_id"":""10179"",""away_team_api_id"":""9930""}"
25754;"{""id"":""25754"",""match_api_id"":""1775160"",""home_team_api_id"":""9824"",""away_team_api_id"":""10199""}"
25755;"{""id"":""25755"",""match_api_id"":""1775161"",""home_team_api_id"":""9956"",""away_team_api_id"":""10179""}"
25756;"{""id"":""25756"",""match_api_id"":""1775162"",""home_team_api_id"":""10243"",""away_team_api_id"":""9824""}"
25757;"{""id"":""25757"",""match_api_id"":""1775163"",""home_team_api_id"":""10192"",""away_team_api_id"":""10199""}"
25758;"{""id"":""25758"",""match_api_id"":""1775164"",""home_team_api_id"":""10190"",""away_team_api_id"":""10191""}"
25759;"{""id"":""25759"",""match_api_id"":""1775165"",""home_team_api_id"":""9930"",""away_team_api_id"":""9931""}"
25760;"{""id"":""25760"",""match_api_id"":""1775166"",""home_team_api_id"":""10191"",""away_team_api_id"":""9931""}"
25761;"{""id"":""25761"",""match_api_id"":""1775167"",""home_team_api_id"":""10179"",""away_team_api_id"":""10192""}"
25762;"{""id"":""25762"",""match_api_id"":""1775168"",""home_team_api_id"":""10199"",""away_team_api_id"":""10243""}"
25763;"{""id"":""25763"",""match_api_id"":""1775169"",""home_team_api_id"":""10190"",""away_team_api_id"":""9930""}"
25764;"{""id"":""25764"",""match_api_id"":""1775170"",""home_team_api_id"":""9824"",""away_team_api_id"":""9956""}"
25765;"{""id"":""25765"",""match_api_id"":""1775171"",""home_team_api_id"":""9931"",""away_team_api_id"":""10190""}"
25766;"{""id"":""25766"",""match_api_id"":""1775172"",""home_team_api_id"":""10243"",""away_team_api_id"":""9956""}"
25767;"{""id"":""25767"",""match_api_id"":""1775173"",""home_team_api_id"":""10192"",""away_team_api_id"":""9824""}"
25768;"{""id"":""25768"",""match_api_id"":""1775174"",""home_team_api_id"":""10199"",""away_team_api_id"":""10179""}"
25769;"{""id"":""25769"",""match_api_id"":""1775175"",""home_team_api_id"":""9930"",""away_team_api_id"":""10191""}"
25770;"{""id"":""25770"",""match_api_id"":""1717231"",""home_team_api_id"":""10190"",""away_team_api_id"":""9930""}"
25771;"{""id"":""25771"",""match_api_id"":""1717232"",""home_team_api_id"":""9931"",""away_team_api_id"":""10243""}"
25772;"{""id"":""25772"",""match_api_id"":""1717233"",""home_team_api_id"":""10179"",""away_team_api_id"":""9824""}"
25773;"{""id"":""25773"",""match_api_id"":""1717234"",""home_team_api_id"":""10199"",""away_team_api_id"":""9956""}"
25774;"{""id"":""25774"",""match_api_id"":""1717235"",""home_team_api_id"":""10192"",""away_team_api_id"":""10191""}"
25775;"{""id"":""25775"",""match_api_id"":""1717219"",""home_team_api_id"":""9930"",""away_team_api_id"":""10179""}"
25776;"{""id"":""25776"",""match_api_id"":""1717220"",""home_team_api_id"":""10243"",""away_team_api_id"":""10191""}"
25777;"{""id"":""25777"",""match_api_id"":""1717236"",""home_team_api_id"":""9824"",""away_team_api_id"":""10199""}"
25778;"{""id"":""25778"",""match_api_id"":""1717237"",""home_team_api_id"":""10192"",""away_team_api_id"":""9956""}"
25779;"{""id"":""25779"",""match_api_id"":""1717238"",""home_team_api_id"":""9931"",""away_team_api_id"":""10190""}"
25780;"{""id"":""25780"",""match_api_id"":""1717239"",""home_team_api_id"":""9930"",""away_team_api_id"":""9956""}"
25781;"{""id"":""25781"",""match_api_id"":""1717240"",""home_team_api_id"":""10199"",""away_team_api_id"":""10243""}"
25782;"{""id"":""25782"",""match_api_id"":""1717241"",""home_team_api_id"":""10179"",""away_team_api_id"":""9931""}"
25783;"{""id"":""25783"",""match_api_id"":""1717242"",""home_team_api_id"":""10191"",""away_team_api_id"":""10190""}"
25784;"{""id"":""25784"",""match_api_id"":""1717243"",""home_team_api_id"":""9824"",""away_team_api_id"":""10192""}"
25785;"{""id"":""25785"",""match_api_id"":""1717244"",""home_team_api_id"":""10191"",""away_team_api_id"":""10179""}"
25786;"{""id"":""25786"",""match_api_id"":""1717245"",""home_team_api_id"":""9956"",""away_team_api_id"":""9824""}"
25787;"{""id"":""25787"",""match_api_id"":""1717246"",""home_team_api_id"":""10190"",""away_team_api_id"":""10243""}"
25788;"{""id"":""25788"",""match_api_id"":""1717247"",""home_team_api_id"":""9931"",""away_team_api_id"":""10192""}"
25789;"{""id"":""25789"",""match_api_id"":""1717248"",""home_team_api_id"":""10199"",""away_team_api_id"":""9930""}"
25790;"{""id"":""25790"",""match_api_id"":""1717249"",""home_team_api_id"":""9956"",""away_team_api_id"":""9931""}"
25791;"{""id"":""25791"",""match_api_id"":""1717250"",""home_team_api_id"":""9930"",""away_team_api_id"":""10191""}"
25792;"{""id"":""25792"",""match_api_id"":""1717251"",""home_team_api_id"":""10192"",""away_team_api_id"":""10199""}"
25793;"{""id"":""25793"",""match_api_id"":""1717252"",""home_team_api_id"":""9824"",""away_team_api_id"":""10190""}"
25794;"{""id"":""25794"",""match_api_id"":""1717253"",""home_team_api_id"":""10243"",""away_team_api_id"":""10179""}"
25795;"{""id"":""25795"",""match_api_id"":""1717254"",""home_team_api_id"":""9931"",""away_team_api_id"":""9824""}"
25796;"{""id"":""25796"",""match_api_id"":""1717255"",""home_team_api_id"":""10191"",""away_team_api_id"":""10199""}"
25797;"{""id"":""25797"",""match_api_id"":""1717256"",""home_team_api_id"":""10190"",""away_team_api_id"":""9956""}"
25798;"{""id"":""25798"",""match_api_id"":""1717257"",""home_team_api_id"":""10243"",""away_team_api_id"":""9930""}"
25799;"{""id"":""25799"",""match_api_id"":""1717258"",""home_team_api_id"":""10179"",""away_team_api_id"":""10192""}"
25800;"{""id"":""25800"",""match_api_id"":""1992052"",""home_team_api_id"":""10199"",""away_team_api_id"":""10179""}"
25801;"{""id"":""25801"",""match_api_id"":""1992053"",""home_team_api_id"":""9931"",""away_team_api_id"":""9824""}"
25802;"{""id"":""25802"",""match_api_id"":""1992054"",""home_team_api_id"":""10191"",""away_team_api_id"":""9956""}"
25803;"{""id"":""25803"",""match_api_id"":""1992055"",""home_team_api_id"":""10190"",""away_team_api_id"":""7896""}"
25804;"{""id"":""25804"",""match_api_id"":""1992233"",""home_team_api_id"":""10243"",""away_team_api_id"":""10192""}"
25805;"{""id"":""25805"",""match_api_id"":""1992096"",""home_team_api_id"":""9931"",""away_team_api_id"":""7896""}"
25806;"{""id"":""25806"",""match_api_id"":""1992097"",""home_team_api_id"":""9956"",""away_team_api_id"":""10190""}"
25807;"{""id"":""25807"",""match_api_id"":""1992098"",""home_team_api_id"":""10199"",""away_team_api_id"":""10243""}"
25808;"{""id"":""25808"",""match_api_id"":""1992099"",""home_team_api_id"":""10179"",""away_team_api_id"":""9824""}"
25809;"{""id"":""25809"",""match_api_id"":""1992100"",""home_team_api_id"":""10191"",""away_team_api_id"":""10192""}"
25810;"{""id"":""25810"",""match_api_id"":""1992101"",""home_team_api_id"":""10199"",""away_team_api_id"":""7896""}"
25811;"{""id"":""25811"",""match_api_id"":""1992102"",""home_team_api_id"":""10190"",""away_team_api_id"":""10179""}"
25812;"{""id"":""25812"",""match_api_id"":""1992103"",""home_team_api_id"":""9824"",""away_team_api_id"":""10191""}"
25813;"{""id"":""25813"",""match_api_id"":""1992104"",""home_team_api_id"":""10192"",""away_team_api_id"":""9956""}"
25814;"{""id"":""25814"",""match_api_id"":""1992105"",""home_team_api_id"":""10243"",""away_team_api_id"":""9931""}"
25815;"{""id"":""25815"",""match_api_id"":""1992106"",""home_team_api_id"":""9956"",""away_team_api_id"":""10199""}"
25816;"{""id"":""25816"",""match_api_id"":""1992107"",""home_team_api_id"":""7896"",""away_team_api_id"":""10190""}"
25817;"{""id"":""25817"",""match_api_id"":""1992108"",""home_team_api_id"":""10179"",""away_team_api_id"":""9931""}"
25818;"{""id"":""25818"",""match_api_id"":""1992109"",""home_team_api_id"":""10191"",""away_team_api_id"":""10243""}"
25819;"{""id"":""25819"",""match_api_id"":""1992110"",""home_team_api_id"":""9824"",""away_team_api_id"":""10192""}"
25820;"{""id"":""25820"",""match_api_id"":""1992111"",""home_team_api_id"":""9931"",""away_team_api_id"":""10192""}"
25821;"{""id"":""25821"",""match_api_id"":""1992112"",""home_team_api_id"":""10199"",""away_team_api_id"":""9824""}"
25822;"{""id"":""25822"",""match_api_id"":""1992113"",""home_team_api_id"":""10179"",""away_team_api_id"":""9956""}"
25823;"{""id"":""25823"",""match_api_id"":""1992114"",""home_team_api_id"":""10191"",""away_team_api_id"":""7896""}"
25824;"{""id"":""25824"",""match_api_id"":""1992115"",""home_team_api_id"":""10243"",""away_team_api_id"":""10190""}"
25825;"{""id"":""25825"",""match_api_id"":""1992116"",""home_team_api_id"":""9956"",""away_team_api_id"":""10191""}"
25826;"{""id"":""25826"",""match_api_id"":""1992117"",""home_team_api_id"":""7896"",""away_team_api_id"":""10179""}"
25827;"{""id"":""25827"",""match_api_id"":""1992118"",""home_team_api_id"":""10190"",""away_team_api_id"":""10199""}"
25828;"{""id"":""25828"",""match_api_id"":""1992119"",""home_team_api_id"":""9824"",""away_team_api_id"":""9931""}"
25829;"{""id"":""25829"",""match_api_id"":""1992120"",""home_team_api_id"":""10192"",""away_team_api_id"":""10243""}"
25830;"{""id"":""25830"",""match_api_id"":""1992121"",""home_team_api_id"":""9931"",""away_team_api_id"":""9956""}"
25831;"{""id"":""25831"",""match_api_id"":""1992122"",""home_team_api_id"":""7896"",""away_team_api_id"":""10192""}"
25832;"{""id"":""25832"",""match_api_id"":""1992123"",""home_team_api_id"":""10179"",""away_team_api_id"":""10199""}"
25833;"{""id"":""25833"",""match_api_id"":""1992124"",""home_team_api_id"":""10191"",""away_team_api_id"":""10190""}"
25834;"{""id"":""25834"",""match_api_id"":""1992125"",""home_team_api_id"":""10243"",""away_team_api_id"":""9824""}"
25835;"{""id"":""25835"",""match_api_id"":""1992126"",""home_team_api_id"":""9956"",""away_team_api_id"":""9824""}"
25836;"{""id"":""25836"",""match_api_id"":""1992127"",""home_team_api_id"":""10199"",""away_team_api_id"":""10191""}"
25837;"{""id"":""25837"",""match_api_id"":""1992128"",""home_team_api_id"":""10190"",""away_team_api_id"":""9931""}"
25838;"{""id"":""25838"",""match_api_id"":""1992129"",""home_team_api_id"":""10192"",""away_team_api_id"":""10179""}"
